source_id,dataset,name,category,subcategory,longitude,latitude,observed_date,source
6a6af8f13c4ecfd6914fb9c9,propertigo,,Gudang,Dijual,110.39851200430144,-7.814056729391041,,mapid_missions
6a6af8f13c4ecfd6914fb9ca,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.39994065162591,-7.820185550930603,,mapid_missions
6a6af8f13c4ecfd6914fb9cb,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.40093054694518,-7.8212608695589125,,mapid_missions
6a6af8f13c4ecfd6914fb9da,propertigo,,Rumah,Disewa,110.42873570722378,-7.821408832989633,,mapid_missions
6a6af8f13c4ecfd6914fb9dc,propertigo,,Ruko,Disewa,110.4131408995857,-7.815773705055662,,mapid_missions
6a6af8f13c4ecfd6914fb9dd,propertigo,,Tanah,Dijual,110.41292297182781,-7.81557356465143,,mapid_missions
6a6af8f13c4ecfd6914fb9de,propertigo,,Ruko,Dijual,110.41161589961445,-7.81437870506366,,mapid_missions
6a6af8f13c4ecfd6914fb9e0,propertigo,,Ruko,Dijual,110.41204469659823,-7.814453304498372,,mapid_missions
6a6af8f13c4ecfd6914fb9e2,propertigo,,Ruko,Disewa,110.4020693261553,-7.809645026110928,,mapid_missions
6a6af8f13c4ecfd6914fb9e3,propertigo,,Rumah,Dijual,110.40188304572706,-7.802440704440002,,mapid_missions
6a6af8f13c4ecfd6914fb9e4,propertigo,,Ruko,Disewa,110.40060220427011,-7.802365638187069,,mapid_missions
6a6af8f13c4ecfd6914fb9e5,propertigo,,Restoran,Disewa,110.39851872288187,-7.80297362950661,,mapid_missions
6a6af8f13c4ecfd6914fb9e6,propertigo,,Rumah,Dijual,110.39830032067869,-7.805239243887556,,mapid_missions
6a6af8f13c4ecfd6914fb9e9,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Dijual,110.39823749552352,-7.8063302082257024,,mapid_missions
6a6af8f13c4ecfd6914fb9ea,propertigo,,Rumah,Disewa,110.39797098856667,-7.809489249478148,,mapid_missions
6a6af8f13c4ecfd6914fb9eb,propertigo,,Ruko,Disewa,110.39536435097875,-7.813324588153591,,mapid_missions
6a6af8f13c4ecfd6914fb9ef,propertigo,,Rumah,Dijual,110.39876074969374,-7.8125113325988025,,mapid_missions
6a6af8f13c4ecfd6914fb9f0,propertigo,,Rumah,Disewa,110.39906188755197,-7.8109164427995665,,mapid_missions
6a6af8f13c4ecfd6914fb9f1,propertigo,,Ruko,Disewa,110.40202590894785,-7.811129714023721,,mapid_missions
6a6af8f13c4ecfd6914fb9f2,propertigo,,Ruko,Disewa,110.40219377438956,-7.812137491182014,,mapid_missions
6a6af8f13c4ecfd6914fb9f3,propertigo,,Ruko,Disewa,110.40153339880322,-7.819208274383328,,mapid_missions
6a6af8f13c4ecfd6914fb9f4,propertigo,,Ruko,Disewa,110.40118020037272,-7.819974715930854,,mapid_missions
6a6af8f13c4ecfd6914fba07,propertigo,,Ruko,Dijual,110.42213635258923,-7.821134451262878,,mapid_missions
6a6af8f13c4ecfd6914fba08,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.40741708109289,-7.819493546042253,,mapid_missions
6a6af8f13c4ecfd6914fba09,propertigo,,Rumah,Disewa,110.40811070824117,-7.8158623034798325,,mapid_missions
6a6af8f13c4ecfd6914fba0a,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.40901903569966,-7.8120558002026,,mapid_missions
6a6af8f13c4ecfd6914fba0b,propertigo,,Tanah,Dijual,110.40889140371195,-7.811911483901312,,mapid_missions
6a6af8f13c4ecfd6914fba0c,propertigo,,Rumah,Disewa,110.38740337980727,-7.809475990449712,,mapid_missions
6a6af8f13c4ecfd6914fba0d,propertigo,,Rumah,Dijual,110.38691797444932,-7.811512660093044,,mapid_missions
6a6af8f13c4ecfd6914fba0e,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.38461622835518,-7.811057945511706,,mapid_missions
6a6af8f13c4ecfd6914fba0f,propertigo,,Rumah,Dijual,110.38438161950307,-7.811187236802596,,mapid_missions
6a6af8f13c4ecfd6914fba10,propertigo,,"Retail (toko baju, peralatan olahraga, toko elektronik, dll)",Disewa,110.38421030018952,-7.811111727652218,,mapid_missions
6a6af8f13c4ecfd6914fba11,propertigo,,Tanah,Dijual,110.38284671554999,-7.810686718352798,,mapid_missions
6a6af8f13c4ecfd6914fba12,propertigo,,Rumah,Dijual,110.38631474465762,-7.811455752222884,,mapid_missions
6a6af8f13c4ecfd6914fbaca,propertigo,,Kos,Disewa,110.39221795858197,-7.768716722504735,,mapid_missions
6a6af8f13c4ecfd6914fbbcd,propertigo,,Rumah,Disewa,110.35747674370828,-7.786839601581335,,mapid_missions
6a6af8f13c4ecfd6914fbbce,propertigo,,Retail FnB,Dijual,110.3581701986626,-7.789349388137836,,mapid_missions
6a6af8f13c4ecfd6914fbbcf,propertigo,,Ruko,Dijual,110.35818243808183,-7.789460118634395,,mapid_missions
6a6af8f13c4ecfd6914fbbd0,propertigo,,Tanah,Disewa,110.35905638692975,-7.789631729762419,,mapid_missions
6a6af8f13c4ecfd6914fbbd1,propertigo,,Rumah,Dijual,110.36048807977119,-7.789736461935902,,mapid_missions
6a6af8f13c4ecfd6914fbe44,propertigo,,Tanah,Dijual,110.37670672245258,-7.722022452028506,,mapid_missions
6a6af8f13c4ecfd6914fbe45,propertigo,,Tanah,Dijual,110.37760010438916,-7.720813166918549,,mapid_missions
6a6af8f13c4ecfd6914fbe46,propertigo,,Tanah,Dijual,110.37990349066183,-7.715132871207517,,mapid_missions
6a6af8f13c4ecfd6914fbe47,propertigo,,Tanah,Disewa,110.38146278728703,-7.713297834495986,,mapid_missions
6a6af8f13c4ecfd6914fbe48,propertigo,,Rumah,Disewa,110.38200480887974,-7.713387957213528,,mapid_missions
6a6af8f13c4ecfd6914fbe49,propertigo,,Tanah,Dijual,110.39666639791591,-7.6987431063280125,,mapid_missions
6a6af8f13c4ecfd6914fbe4a,propertigo,,Tanah,Dijual,110.4009803819111,-7.687373144305785,,mapid_missions
6a6af8f13c4ecfd6914fbe4b,propertigo,,Rumah,Dijual,110.40265495531975,-7.686307982688495,,mapid_missions
6a6af8f13c4ecfd6914fbe4c,propertigo,,Tanah,Disewa,110.40492060061433,-7.68120997280087,,mapid_missions
6a6af8f13c4ecfd6914fbe4d,propertigo,,Tanah,Dijual,110.4089189814951,-7.674647769911691,,mapid_missions
6a6af8f13c4ecfd6914fbe4e,propertigo,,Rumah,Dijual,110.40876978394391,-7.674432243462516,,mapid_missions
6a6af8f13c4ecfd6914fbe4f,propertigo,,Ruko,Dijual,110.41305475836288,-7.663009167073339,,mapid_missions
