source_id,kind,name,longitude,latitude,observed_at,source
6a8a9be30d6732db988c14e9,halte,Halte Madukismo A,110.34433683923811,-7.828836462463684,2026-08-23T07:06:11.161Z,mapid_activities
6a8a9c300d6732db988c1637,halte,Halte Madukismo B,110.34431796919921,-7.82865653705754,2026-08-23T07:07:28.821Z,mapid_activities
6a854da0bbd0aa678bab5d44,halte,Halte Malioboro 1,110.36611832728073,-7.790937054153417,2026-08-19T06:30:56.531Z,mapid_activities
6a8a63ab52d86e03b518f9e8,halte,Halte Malioboro 1 di Jalan Masuk Malioboro dan di Sebrang Jogja Library Center,110.36610569761893,-7.7909053564000175,2026-08-23T03:06:19.378Z,mapid_activities
6a85506ebbd0aa678bab6390,halte,Halte Malioboro 2,110.36559857460782,-7.795185718747462,2026-08-19T06:42:54.514Z,mapid_activities
6a8a661e0d6732db988bdce1,halte,Halte Malioboro 2 di Depan BPD DIY dan Government Tourist Information Centre,110.36561345027224,-7.7951730892286974,2026-08-23T03:16:46.945Z,mapid_activities
6a8555e83dbe4dacc7849c7a,halte,Halte Malioboro 3,110.36499709175035,-7.79990342392729,2026-08-19T07:06:16.811Z,mapid_activities
6a827cf09870dcf66e45536e,halte,"Halte MAN 2 Sleman, Fasilitas Lengkap, tetapi Sepi Penumpang",110.43449089403344,-7.750386926435056,2026-08-17T03:16:00.218Z,mapid_activities
6a939556dc237a3a8a7a0c23,halte,Halte Mandala Krida A,110.38302820038325,-7.797559578633297,2026-08-30T02:28:38.200Z,mapid_activities
6a9395eedc237a3a8a7a0c75,halte,Halte Mandala Krida B,110.38315090002288,-7.797483000027199,2026-08-30T02:31:10.972Z,mapid_activities
6a8d90f552d86e03b51af343,halte,Halte Mangkubumi 2 deoan Grand Zuri,110.36652305428845,-7.7876531972966205,2026-08-25T12:56:21.339Z,mapid_activities
6a881ded3be6880665734c85,halte,Halte McD Godean,110.34220829773773,-7.779408674911246,2026-08-21T09:44:13.873Z,mapid_activities
6a89118b52d86e03b5181907,halte,Halte McD Jakal,110.37992598967958,-7.762818007809386,2026-08-22T03:03:39.098Z,mapid_activities
6a881ff9d57440d48a1f3e49,halte,Halte Mirota Godean A,110.34974498502766,-7.781089730154192,2026-08-21T09:52:57.550Z,mapid_activities
6a882071d57440d48a1f3edc,halte,Halte Mirota Godean B,110.35042226104406,-7.781236342222343,2026-08-21T09:54:57.732Z,mapid_activities
6a8cf2aceca288692ef36aa9,halte,Halte MM UGM - Depan ATM BNI,110.3770802220306,-7.76505529366294,2026-08-25T01:41:00.312Z,mapid_activities
6a8a95930d6732db988c0ca8,halte,Halte Mualimin A,110.35101853434531,-7.807885585274818,2026-08-23T06:39:15.424Z,mapid_activities
6a8a943c52d86e03b51929f4,halte,Halte Mualimin B,110.35223085443522,-7.808196055710137,2026-08-23T06:33:32.279Z,mapid_activities
6a893cf052d86e03b5184e39,halte,Halte Museum Biologi di Jalan Sultan Agung Depan Soto Mie Pak Kadir,110.37409833288012,-7.801711288240085,2026-08-22T06:08:48.556Z,mapid_activities
6a856e91bbd0aa678bab879c,halte,Halte Ngabean,110.35626401421268,-7.803758428469791,2026-08-19T08:51:29.784Z,mapid_activities
6a8969ed478dc3b356b7736b,halte,Halte Ngabean (Dana Keistemewaan) di Jalan Kolonel Sugiyono di Samping Gang Kampung Pujokusuman,110.37014513285715,-7.814858788261631,2026-08-22T09:20:45.601Z,mapid_activities
6a895cbf478dc3b356b7613c,halte,Halte Ngabean di Dalam Area Parkir Ngabean,110.35636103286953,-7.803703088213339,2026-08-22T08:24:31.565Z,mapid_activities
6a8a6ac352d86e03b518fd7d,halte,Halte Ngeksigondo (Basen) di Depan Kantor Balai Pengembangan Kompetensi dan Wisma,110.39495622717425,-7.81913404849054,2026-08-23T03:36:35.085Z,mapid_activities
6a8a685a0d6732db988bddf0,halte,Halte Ngeksigondo (Diklat PU) di Depan Kantor Balai Pengembangan Kompetensi,110.39499646317802,-7.818933410592663,2026-08-23T03:26:18.276Z,mapid_activities
6a8a44a50d6732db988bca0a,halte,Halte PA Muhammadiyah di Depan Panti Asuhan Yatim Putra,110.37598444651229,-7.816851923930486,2026-08-23T00:53:57.733Z,mapid_activities
6a902bfc52d86e03b51c3e10,halte,Halte Pakem di Malam Hari,110.4202695737306,-7.66674722554005,2026-08-27T12:22:20.098Z,mapid_activities
6a893a8c478dc3b356b74430,halte,Halte Pakualaman di Jalan Sultan Agung Dekat Toko Jogja Kampus,110.3757321328207,-7.8016872881999575,2026-08-22T05:58:36.915Z,mapid_activities
6a8aaaab0d6732db988c32ce,halte,Halte Park and Ride Gamping,110.31510380107005,-7.802371471196194,2026-08-23T08:09:15.593Z,mapid_activities
6a93860152d86e03b51e2b1d,halte,"Halte Park And Ride Trans Jogja Ambarketawang, Gamping",110.31473867782381,-7.802368070171852,2026-08-30T01:23:13.248Z,mapid_activities
6a82a2a04fd70be4125ce466,halte,Halte Pasar Bantul - A,110.33099059332824,-7.885181333721874,2026-08-17T05:56:48.622Z,mapid_activities
6a82a2f238bb192425f4b43a,halte,Halte Pasar Bantul - B,110.33108350459383,-7.885143821873825,2026-08-17T05:58:10.431Z,mapid_activities
6a8e9c3b52d86e03b51b5e70,halte,Halte Pasar Demangan,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z,mapid_activities
6a893609478dc3b356b73fd7,halte,Halte Pasar Giwangan B,110.39020459947233,-7.8324834343696494,2026-08-22T05:39:21.537Z,mapid_activities
6a882a323be6880665735cad,halte,Halte Pasar Kranggan Selatan,110.36565971152436,-7.7829259605858025,2026-08-21T10:36:34.830Z,mapid_activities
6a8a96810d6732db988c0e35,halte,Halte Pasar Legi A,110.35020939084734,-7.809236124165178,2026-08-23T06:43:13.986Z,mapid_activities
6a82ace038bb192425f4c051,halte,Halte Pasar Lempuyangan,110.37347150000141,-7.79239319998895,2026-08-17T06:40:32.816Z,mapid_activities
6a82b6aa38bb192425f4cb20,halte,Halte Pasar Niten B,110.35116605596033,-7.838112114882222,2026-08-17T07:22:18.396Z,mapid_activities
6a8824323be68806657354c9,halte,Halte Pasar Pingit A,110.35884881664526,-7.782752724266089,2026-08-21T10:10:58.020Z,mapid_activities
6a8824ca3be6880665735575,halte,Halte Pasar Pingit B,110.3591794201891,-7.782911672285408,2026-08-21T10:13:30.205Z,mapid_activities
6a8d470c52d86e03b51aa113,halte,Halte Pasar Serangan A,110.3542366775277,-7.801076533486338,2026-08-25T07:41:00.993Z,mapid_activities
6a8d487eeca288692ef3b4d2,halte,Halte Pasar Serangan B,110.35311920594921,-7.801045324399098,2026-08-25T07:47:10.285Z,mapid_activities
6a856783bbd0aa678bab80f3,halte,Halte Pasty A,110.35449860903964,-7.825713953198374,2026-08-19T08:21:23.165Z,mapid_activities
6a856733bbd0aa678bab8056,halte,Halte Pasty B,110.35457867014571,-7.825684109222351,2026-08-19T08:20:03.822Z,mapid_activities
6a8d2d6deca288692ef38ec7,halte,Halte Perumahan Nogotirto,110.33618856231715,-7.763668578125316,2026-08-25T05:51:41.604Z,mapid_activities
6a8aa9d50d6732db988c3145,halte,Halte PKU Gamping,110.31675772304908,-7.8019053630189745,2026-08-23T08:05:41.379Z,mapid_activities
6a8e9ac146690fc6c68da2e3,halte,Halte Plaza UNY,110.38906775739389,-7.775019362075398,2026-08-26T07:50:25.686Z,mapid_activities
6a891f8752d86e03b5182d78,halte,Halte Plengkung Gading A,110.36392040519263,-7.814168447544432,2026-08-22T04:03:19.276Z,mapid_activities
6a8ba06ba4262ae1033d0891,halte,Halte Portabel Trans Jogja,110.36649580646275,-7.777833012319633,2026-08-24T01:37:47.192Z,mapid_activities
6a89728752d86e03b51886cf,halte,Halte Portable UTY di Depan Kebab Nime didekat Pegadaian,110.38839053282925,-7.805580688202369,2026-08-22T09:57:27.065Z,mapid_activities
6a89703452d86e03b51884b7,halte,Halte Portable Wirogunan di Depan KANWIL DITJENPAS DIY,110.37819613284728,-7.8042105882448,2026-08-22T09:47:32.081Z,mapid_activities
6a8922aa52d86e03b51831b9,halte,Halte Pujokusuman,110.37011617432825,-7.81486846816253,2026-08-22T04:16:42.662Z,mapid_activities
6a89670c52d86e03b5187893,halte,Halte Purawisata / Katamso 1 di Jalan Brigjen Katamso di Depan Dapur Roa,110.36914233284205,-7.808853288242901,2026-08-22T09:08:28.781Z,mapid_activities
6a8e9da652d86e03b51b5faa,halte,Halte RRI Gejayan,110.38832712418196,-7.779318853852615,2026-08-26T08:02:46.495Z,mapid_activities
6a82a6e438bb192425f4b896,halte,Halte RS Bethesda,110.37788045948008,-7.783092673752378,2026-08-17T06:15:00.246Z,mapid_activities
6a89176859146ea8941f9da6,halte,Halte RS Panti Rapih,110.3782582597388,-7.77625354051726,2026-08-22T03:28:40.133Z,mapid_activities
6a8d05a3eca288692ef3754c,halte,Halte RS Panti Rapih,110.37576845816852,-7.77756971391652,2026-08-25T03:01:55.506Z,mapid_activities
6a8d0a83eca288692ef377ee,halte,Halte RS Panti Rapih,110.37822992213239,-7.776234113554651,2026-08-25T03:22:43.253Z,mapid_activities
6a8ceff1eca288692ef36913,halte,Halte RS Sardjito Barat,110.37420361014381,-7.767887440982534,2026-08-25T01:29:21.840Z,mapid_activities
6a8cf0f7eca288692ef36a11,halte,Halte RS Sardjito Timur,110.37421955581817,-7.767908992696846,2026-08-25T01:33:43.116Z,mapid_activities
6a8a6fe352d86e03b5190111,halte,Halte RSI Hidayatullah di Depan RSI Hidayatullah,110.38748170684397,-7.8155725125259465,2026-08-23T03:58:27.624Z,mapid_activities
6a8e9ebc52d86e03b51b605d,halte,Halte Samirono,110.38769878188862,-7.777673102611914,2026-08-26T08:07:24.417Z,mapid_activities
6a92d9d852d86e03b51ddbd2,halte,Halte Samirono,110.38753936487592,-7.77771952559074,2026-08-29T13:08:40.940Z,mapid_activities
6a8e970046690fc6c68d9f71,halte,Halte Sanata Dharma,110.38929278399246,-7.775092965334977,2026-08-26T07:34:24.519Z,mapid_activities
6a8e78f452d86e03b51b44d5,halte,Halte Santren B,110.39233672460091,-7.765872802964594,2026-08-26T05:26:12.004Z,mapid_activities
6a8d4dbb52d86e03b51aa8ae,halte,Halte Saudagaran,110.35353826170126,-7.792417567752096,2026-08-25T08:09:31.004Z,mapid_activities
6a829b479870dcf66e457d85,halte,Halte SD Unggulan Aisyiyah A,110.3240343098866,-7.894986058741424,2026-08-17T05:25:27.179Z,mapid_activities
6a86b6920235f477d358d80f,halte,Halte Senopati,110.36696624452418,-7.801559756808792,2026-08-20T08:10:58.582Z,mapid_activities
6a8945e152d86e03b518571a,halte,Halte Senopati 1 di Jalan Panembahan Senopati dekat Parkiran Bus,110.36709723285429,-7.8015661881862,2026-08-22T06:46:57.976Z,mapid_activities
6a8a4cc452d86e03b518ebde,halte,Halte Senopati 2 di Depan Taman Pintar Yogyakarta,110.36717014229976,-7.801403483589382,2026-08-23T01:28:36.924Z,mapid_activities
6a89478152d86e03b5185859,halte,Halte Senopati 2 di Jalan Panembahan Senopati dekat Taman Pintar,110.36712913289091,-7.801495688198699,2026-08-22T06:53:53.257Z,mapid_activities
6a816886a8ddd1ba182a0fc1,halte,"Halte Simpang Besi Jangkang 2, Hanya Papan Penanda Tanpa Fasilitas",110.4159463465869,-7.699309064864295,2026-08-16T07:36:38.651Z,mapid_activities
6a8a9e6b0d6732db988c19cf,halte,Halte Simpang Diklat DIY A,110.33250482677738,-7.828828712232749,2026-08-23T07:16:59.269Z,mapid_activities
6a8a9f3052d86e03b51939af,halte,Halte Simpang Diklat DIY B,110.33161554283595,-7.828543723227213,2026-08-23T07:20:16.286Z,mapid_activities
6a829d594fd70be4125cdec8,halte,Halte Simpang Gose A,110.32542201135317,-7.8919660119321975,2026-08-17T05:34:17.292Z,mapid_activities
6a829cec38bb192425f4ad35,halte,Halte Simpang Gose B,110.32536435177519,-7.891917160336035,2026-08-17T05:32:28.566Z,mapid_activities
6a82b53038bb192425f4c960,halte,Halte Simpang Kasongan A,110.3445162159357,-7.846381616403178,2026-08-17T07:16:00.191Z,mapid_activities
6a82b40738bb192425f4c874,halte,Halte Simpang Kasongan B,110.34358978283205,-7.848589662466566,2026-08-17T07:11:03.880Z,mapid_activities
6a8d399552d86e03b51a8e6c,halte,Halte Simpang Wojo,110.37376259705007,-7.8363931103692295,2026-08-25T06:43:33.941Z,mapid_activities
6a8d49f652d86e03b51aa44c,halte,Halte SMAN 1 A,110.35215644875063,-7.799414141999378,2026-08-25T07:53:26.421Z,mapid_activities
6a8d4afa52d86e03b51aa51f,halte,Halte SMAN 1 B,110.35227795601219,-7.799004716356819,2026-08-25T07:57:46.133Z,mapid_activities
6a8298ab9870dcf66e457a70,halte,Halte SMAN 1 Bantul - A,110.3229557481767,-7.897399830417839,2026-08-17T05:14:19.282Z,mapid_activities
6a8296d14fd70be4125cd6d2,halte,Halte SMAN 1 Bantul - B,110.32277375066349,-7.898144476346147,2026-08-17T05:06:25.868Z,mapid_activities
6a8a9a2252d86e03b519321f,halte,Halte SMAN 1 Kasihan A,110.34826419609499,-7.818373736802727,2026-08-23T06:58:42.634Z,mapid_activities
6a8a9a560d6732db988c1345,halte,Halte SMAN 1 Kasihan B,110.34830701861085,-7.818361569579275,2026-08-23T06:59:34.524Z,mapid_activities
6a8d43e8eca288692ef3b00c,halte,Halte SMAN 7,110.35824780362691,-7.813510559506541,2026-08-25T07:27:36.885Z,mapid_activities
6a8a984752d86e03b5192fa5,halte,Halte SMK Seni A,110.34906199212219,-7.8145398572160065,2026-08-23T06:50:47.732Z,mapid_activities
6a8a98ca0d6732db988c1118,halte,Halte SMK Seni B,110.34876375893134,-7.815453281198529,2026-08-23T06:52:58.919Z,mapid_activities
6a8a50c652d86e03b518eea3,halte,Halte SMKN 5 di Depan SMKN5 Yogyakarta,110.3950221699996,-7.800413079704626,2026-08-23T01:45:42.017Z,mapid_activities
6a93990852d86e03b51e35da,halte,Halte SMKN 5 Yogyakarta A,110.39492900001528,-7.800390400018401,2026-08-30T02:44:24.149Z,mapid_activities
6a939a08dc237a3a8a7a0f12,halte,Halte SMKN 5 Yogyakarta B,110.39511847740226,-7.8004449870092145,2026-08-30T02:48:40.489Z,mapid_activities
6a939468dc237a3a8a7a0bf6,halte,Halte SMP Kanisius Gayam Timur,110.37780935550774,-7.7956066832174855,2026-08-30T02:24:40.008Z,mapid_activities
6a8ba82fa4262ae1033d0be2,halte,Halte SMP N 14,110.3598915994072,-7.786639735892905,2026-08-24T02:10:55.552Z,mapid_activities
6a8d045352d86e03b51a6286,halte,Halte SMPN 1,110.37587764703159,-7.777893155394906,2026-08-25T02:56:19.376Z,mapid_activities
6a8d799852d86e03b51acfac,halte,HALTE SMPN 1 YOGYAKARTA,110.37573404625363,-7.777552952341509,2026-08-25T11:16:40.317Z,mapid_activities
6a8d4cbc52d86e03b51aa790,halte,Halte SMPN 11,110.35336727286722,-7.793053560897515,2026-08-25T08:05:16.163Z,mapid_activities
6a82a97038bb192425f4bbad,halte,Halte SMPN 2 Bantul A,110.33576157585333,-7.8745041194765975,2026-08-17T06:25:52.417Z,mapid_activities
6a82a86c38bb192425f4ba3b,halte,Halte SMPN 2 Bantul B,110.33578293978212,-7.874954761818117,2026-08-17T06:21:32.877Z,mapid_activities
6a8a40b652d86e03b518e6d5,halte,Halte SMPN11 di samping SMP N 11 Yogyakarta,110.35337420876624,-7.793130551220983,2026-08-23T00:37:10.659Z,mapid_activities
6a8a4f770d6732db988bd00e,halte,Halte Sorogenen (Nitikan) di Area Pertokoan,110.37989161897013,-7.8248658186249145,2026-08-23T01:40:07.255Z,mapid_activities
6a8a69c30d6732db988bded7,halte,Halte Sosrowijayan di Jl. Gandekan,110.36151182576276,-7.792450662486047,2026-08-23T03:32:19.915Z,mapid_activities
6a82aa139870dcf66e458f1f,halte,Halte Stasiun Lempuyangan,110.37746284627354,-7.790234774910843,2026-08-17T06:28:35.004Z,mapid_activities
6a8d757252d86e03b51ac7f6,halte,HALTE SUDIRMAN BETHESDA,110.37786262137291,-7.783064172792365,2026-08-25T10:58:58.622Z,mapid_activities
6a8ba3eca4262ae1033d0aed,halte,Halte Sudirman Bumiputera,110.36955864583643,-7.782965837983895,2026-08-24T01:52:44.082Z,mapid_activities
6a8a3ee252d86e03b518e62b,halte,Halte Sugiono 2 di Depan Masjid Baiturohim,110.37180150688636,-7.8151483782583995,2026-08-23T00:29:22.116Z,mapid_activities
6a86b9d289acf23707a33b42,halte,Halte Suryotomo,110.36930165994437,-7.799249914845774,2026-08-20T08:24:50.685Z,mapid_activities
6a8b9c3f52d86e03b519ba50,halte,Halte Susteran Jetis (A.M. Sangaji Timur),110.36800871983917,-7.775795579487905,2026-08-24T01:19:59.378Z,mapid_activities
6a8c3bdb52d86e03b51a2c5e,halte,Halte Taksi Jalan P.Mangkubumi,110.36701426442198,-7.783548753631777,2026-08-24T12:40:59.942Z,mapid_activities
6a8d7398eca288692ef3da8b,halte,HALTE TAKSI URIP SUMOHARJO,110.38428667127943,-7.783115407637396,2026-08-25T10:51:04.586Z,mapid_activities
6a86b6ff89acf23707a33178,halte,Halte Taman Pintar,110.36717622423924,-7.801414970393125,2026-08-20T08:12:47.612Z,mapid_activities
6a8560833dbe4dacc784a905,halte,Halte Tamansari,110.35602512687007,-7.809813718604147,2026-08-19T07:51:31.316Z,mapid_activities
6a8aa44052d86e03b519432d,halte,Halte Tamantirto A,110.32423990788902,-7.814417774796313,2026-08-23T07:41:52.710Z,mapid_activities
6a8aa31b0d6732db988c22e5,halte,Halte Tamantirto B,110.32434806009513,-7.816077557091802,2026-08-23T07:36:59.894Z,mapid_activities
6a8a55a40d6732db988bd319,halte,Halte Tegal Gendu 1,110.39183869483821,-7.826017116757498,2026-08-23T02:06:28.000Z,mapid_activities
6a8a63d60d6732db988bdba4,halte,Halte Tegal Gendu 2,110.39132452910576,-7.825830130625448,2026-08-23T03:07:02.443Z,mapid_activities
6a89380b52d86e03b5184a2b,halte,Halte Tegal Gendu A,110.39177829996697,-7.826055099980323,2026-08-22T05:47:55.226Z,mapid_activities
6a8938e2478dc3b356b74235,halte,Halte Tegal Gendu B,110.39144745940388,-7.825944737483326,2026-08-22T05:51:30.851Z,mapid_activities
6a893073478dc3b356b7399a,halte,Halte Tegal Turi A,110.3871334359431,-7.825409998099445,2026-08-22T05:15:31.532Z,mapid_activities
6a893130478dc3b356b73aca,halte,Halte Tegal Turi B,110.38699300019641,-7.82548332991864,2026-08-22T05:18:40.060Z,mapid_activities
6a856ccabbd0aa678bab85c4,halte,Halte Tejokusuman,110.35606982877533,-7.807940761615626,2026-08-19T08:43:54.490Z,mapid_activities
6a86bc210235f477d358ebb5,halte,Halte Teras 2,110.36761617298271,-7.791749881587728,2026-08-20T08:34:41.026Z,mapid_activities
6a895d7c478dc3b356b762d8,halte,Halte Terminal Ngabean di Depan Area Parkir Ngabean,110.35635890000003,-7.8037059,2026-08-22T08:27:40.009Z,mapid_activities
6a8d77b552d86e03b51acbf3,halte,HALTE TJ CIK DI TIRO 2,110.37518200888871,-7.78119792960976,2026-08-25T11:08:37.384Z,mapid_activities
6a8ba64f52d86e03b519bfcf,halte,Halte TJ Diponegoro,110.36255287491576,-7.782872521318353,2026-08-24T02:02:55.347Z,mapid_activities
6a8bab13a4262ae1033d0c6b,halte,Halte TJ Mangkubumi 1,110.36684580652371,-7.784746410935341,2026-08-24T02:23:15.229Z,mapid_activities
6a8c457252d86e03b51a39d3,halte,Halte TJ Mangkubumi 1,110.36683935985099,-7.784749271429504,2026-08-24T13:21:54.789Z,mapid_activities
6a8bac5fa4262ae1033d0d42,halte,Halte TJ Mangkubumi 2,110.3665164836438,-7.787650230803976,2026-08-24T02:28:47.532Z,mapid_activities
6a8fcdd05148674129bac313,halte,HALTE TJ SMPN 5 YOGYAKARTA,110.37527069999999,-7.7871872,2026-08-27T05:40:32.699Z,mapid_activities
6a8d0e9c52d86e03b51a67b9,halte,Halte TPB Teknik UGM 2 (Selatan),110.3745721416305,-7.764267293478937,2026-08-25T03:40:12.101Z,mapid_activities
6a82bca038bb192425f4d1ce,halte,Halte TPB Trans Jogja - AA YKPN,110.3835311019015,-7.786178490478329,2026-08-17T07:47:44.465Z,mapid_activities
6a82d30c38bb192425f4ed56,halte,Halte TPB Trans Jogja - Babarsari A,110.41221626719692,-7.774068764135408,2026-08-17T09:23:24.389Z,mapid_activities
6a82d3fa38bb192425f4ee48,halte,Halte TPB Trans Jogja - Babarsari B,110.41213778221572,-7.773915601060992,2026-08-17T09:27:22.639Z,mapid_activities
6a82d0a44fd70be4125d1b6f,halte,Halte TPB Trans Jogja - Dishub DIY A,110.41509487682555,-7.778070566219171,2026-08-17T09:13:08.693Z,mapid_activities
6a8435e6bb859bd06d94f987,halte,Halte TPB Trans Jogja - Karangjati A,110.36919915726202,-7.764116001012513,2026-08-18T10:37:26.620Z,mapid_activities
6a8436cabb859bd06d94fb41,halte,Halte TPB Trans Jogja - Karangjati B,110.36911458125758,-7.764429473272585,2026-08-18T10:41:14.953Z,mapid_activities
6a8296039870dcf66e45770d,halte,Halte TPB Trans Jogja - SMPN 1 Yogyakarta A,110.3758011677686,-7.777510405191844,2026-08-17T05:02:59.415Z,mapid_activities
6a8294c44fd70be4125cd48b,halte,Halte TPB Trans Jogja - SMPN 1 Yogyakarta B,110.37570315906709,-7.777900750484262,2026-08-17T04:57:40.954Z,mapid_activities
6a82d7ea4fd70be4125d2241,halte,Halte TPB Trans Jogja - STIE YKPN A,110.41036062602092,-7.767040656408739,2026-08-17T09:44:10.668Z,mapid_activities
6a82d6629870dcf66e45c411,halte,Halte TPB Trans Jogja - STIE YKPN B,110.41016414433301,-7.768330179838671,2026-08-17T09:37:38.479Z,mapid_activities
6a82a3f49870dcf66e4587ac,halte,Halte TPB Trans Jogja - UKDW,110.37880061400199,-7.785615943750678,2026-08-17T06:02:28.781Z,mapid_activities
6a893429478dc3b356b73ed7,halte,Halte Trans BonBin di Jalan Kusumanegara,110.39886883284203,-7.8023110882107005,2026-08-22T05:31:21.595Z,mapid_activities
6a843c203dbe4dacc783ecde,halte,Halte Trans Jogja - AM Sangaji A,110.3680010204705,-7.775783749473433,2026-08-18T11:04:00.279Z,mapid_activities
6a843def3dbe4dacc783f090,halte,Halte Trans Jogja - AM Sangaji B,110.36768191565244,-7.777362702499275,2026-08-18T11:11:43.471Z,mapid_activities
6a82c8b59870dcf66e45b513,halte,Halte Trans Jogja - Ambarukmo A,110.40175269005846,-7.783276422768978,2026-08-17T08:39:17.218Z,mapid_activities
6a82c70238bb192425f4df9b,halte,Halte Trans Jogja - Ambarukmo B,110.40249944504023,-7.7831123243409195,2026-08-17T08:32:02.320Z,mapid_activities
6a8961f652d86e03b5187355,halte,Halte Trans Jogja - Bandara Adi Sucipto,110.43609695062298,-7.784580417870302,2026-08-22T08:46:46.573Z,mapid_activities
6a895a3052d86e03b5186967,halte,Halte Trans Jogja - Bina Marga,110.43083475722324,-7.7745915995619015,2026-08-22T08:13:36.083Z,mapid_activities
6a828cb470c999b67933ee47,halte,Halte Trans Jogja - Borobudhur Plaza,110.36205652519521,-7.778807194560243,2026-08-17T04:23:16.349Z,mapid_activities
6a829cc038bb192425f4ad02,halte,Halte Trans Jogja - Cik Di Tiro,110.37508715497444,-7.782407799286432,2026-08-17T05:31:44.329Z,mapid_activities
6a82c4c59870dcf66e45afe4,halte,Halte Trans Jogja - Debrito,110.39389313362983,-7.783095478413646,2026-08-17T08:22:29.570Z,mapid_activities
6a8958ca478dc3b356b75f17,halte,Halte Trans Jogja - Disnaker Trans A,110.43106020580313,-7.769383368543913,2026-08-22T08:07:38.928Z,mapid_activities
6a82988d4fd70be4125cd8fc,halte,Halte Trans Jogja - Dr. YAP,110.37504417468244,-7.781069457033166,2026-08-17T05:13:49.122Z,mapid_activities
6a82e6214fd70be4125d2fb9,halte,Halte Trans Jogja - Halte Jalan Solo KR.1,110.4505629589354,-7.781743084004972,2026-08-17T10:44:49.057Z,mapid_activities
6a82e3344fd70be4125d2da1,halte,Halte Trans Jogja - Halte Jalan Solo KR.2,110.44874006597814,-7.782562289437621,2026-08-17T10:32:20.176Z,mapid_activities
6a8edc3b52d86e03b51b9e7e,halte,Halte Trans Jogja - Halte RRU Kentungan,110.38472856675907,-7.756059639836536,2026-08-26T12:29:47.965Z,mapid_activities
6a86d589460277aa84152f9e,halte,Halte Trans Jogja - Halte RS Bhayangkara B,110.47171253495856,-7.766707608845564,2026-08-20T10:23:05.518Z,mapid_activities
6a8ee08652d86e03b51ba5d2,halte,Halte Trans Jogja - Halte Terminal Condongcatur,110.3958987657677,-7.756704954686867,2026-08-26T12:48:06.486Z,mapid_activities
6a8d6eb952d86e03b51ac23f,halte,Halte Trans Jogja - Halte Terminal Giwangan,110.39183977163486,-7.834127418517099,2026-08-25T10:30:17.563Z,mapid_activities
6a8da00952d86e03b51b032c,halte,Halte Trans Jogja - Halte Transmart,110.42021687192937,-7.783282058129885,2026-08-25T14:00:41.141Z,mapid_activities
6a8d73baeca288692ef3dad8,halte,Halte Trans Jogja - Halte XT Square (Pusat Seni Kerajinan Yogyakarta) an,110.38593379147761,-7.816232933352296,2026-08-25T10:51:38.034Z,mapid_activities
6a82cb4138bb192425f4e370,halte,Halte Trans Jogja - Janti Utara,110.41161075628742,-7.783226023666944,2026-08-17T08:50:09.468Z,mapid_activities
6a896c4052d86e03b518815e,halte,Halte Trans Jogja - Jayakarta,110.41931512329052,-7.783460391715906,2026-08-22T09:30:40.308Z,mapid_activities
6a82dd1338bb192425f4f6cf,halte,Halte Trans Jogja - Jl. Solo (Maguwo),110.43091366895266,-7.783398800192629,2026-08-17T10:06:11.975Z,mapid_activities
6a8285bc70c999b67933e189,halte,Halte Trans Jogja - Karang Waru A,110.36132785396217,-7.772231270094686,2026-08-17T03:53:32.440Z,mapid_activities
6a828a6a9870dcf66e4567b3,halte,Halte Trans Jogja - Kricak,110.36125270180361,-7.774394363918574,2026-08-17T04:13:30.754Z,mapid_activities
6a82a1cc38bb192425f4b2de,halte,Halte Trans Jogja - Kridosono,110.37543882332261,-7.787348033143843,2026-08-17T05:53:16.651Z,mapid_activities
6a89603752d86e03b5187006,halte,Halte Trans Jogja - Maguwo Sambilegi,110.43107793646948,-7.783381604426211,2026-08-22T08:39:19.369Z,mapid_activities
6a82e20938bb192425f4fbc3,halte,Halte Trans Jogja - Manggung,110.3863386914378,-7.758157195755828,2026-08-17T10:27:21.815Z,mapid_activities
6a8a81e052d86e03b519123c,halte,Halte Trans Jogja - Mangkubumi 1,110.36683851206442,-7.784739645834847,2026-08-23T05:15:12.034Z,mapid_activities
6a8a838c52d86e03b519137a,halte,Halte Trans Jogja - Mangkubumi 2,110.36653430378118,-7.787656657012832,2026-08-23T05:22:20.804Z,mapid_activities
6a8432efbb859bd06d94f679,halte,Halte Trans Jogja - Monjali A,110.36769187033116,-7.750480947112415,2026-08-18T10:24:47.169Z,mapid_activities
6a8430a8bb859bd06d94f54c,halte,Halte Trans Jogja - Monjali B,110.36873148163761,-7.750906622111017,2026-08-18T10:15:04.502Z,mapid_activities
6a82df994fd70be4125d2a71,halte,Halte Trans Jogja - Pakuwon Mall A,110.39951833893446,-7.758275267444745,2026-08-17T10:16:57.846Z,mapid_activities
6a842c273dbe4dacc783d981,halte,Halte Trans Jogja - PDAM Monjali A,110.36989656329786,-7.755990960135563,2026-08-18T09:55:51.119Z,mapid_activities
6a8441d73dbe4dacc783f9f2,halte,Halte Trans Jogja - RS Sardjito A,110.37416243966402,-7.767853558783255,2026-08-18T11:28:23.448Z,mapid_activities
6a8440b23dbe4dacc783f743,halte,Halte Trans Jogja - RS Sardjito B,110.3741944114405,-7.767878687220801,2026-08-18T11:23:30.426Z,mapid_activities
