trip_id,service_id,train_number,stop_sequence,stop_id,station_name_raw,scheduled_time_raw,scheduled_time_local,day_offset,source_file,source_page,effective_from,effective_until,source_last_updated,freshness_as_of,freshness_status
rail-prameks_kutoarjo_yogyakarta-506,prameks_kutoarjo_yogyakarta,506,1,rail-kutoarjo-2e81b286,Kutoarjo,16:50,16:50,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-506,prameks_kutoarjo_yogyakarta,506,2,rail-jenar-b5839ec3,Jenar,17:03,17:03,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-506,prameks_kutoarjo_yogyakarta,506,3,rail-wojo-082cf34c,Wojo,17:13,17:13,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-506,prameks_kutoarjo_yogyakarta,506,4,rail-wates-ce53a26a,Wates,17:28,17:28,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-506,prameks_kutoarjo_yogyakarta,506,5,rail-yogyakarta-ee79e4bf,Yogyakarta,17:52,17:52,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-510,prameks_kutoarjo_yogyakarta,510,1,rail-kutoarjo-2e81b286,Kutoarjo,18:45,18:45,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-510,prameks_kutoarjo_yogyakarta,510,2,rail-jenar-b5839ec3,Jenar,18:58,18:58,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-510,prameks_kutoarjo_yogyakarta,510,3,rail-wojo-082cf34c,Wojo,19:07,19:07,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-510,prameks_kutoarjo_yogyakarta,510,4,rail-wates-ce53a26a,Wates,19:20,19:20,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-prameks_kutoarjo_yogyakarta-510,prameks_kutoarjo_yogyakarta,510,5,rail-yogyakarta-ee79e4bf,Yogyakarta,19:45,19:45,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
