stop_id,stop_name,mode,candidate_activity_id,candidate_name,candidate_direction_code,longitude,latitude,observed_at,match_reason,score,rank,evidence_count
bus-terminal-palbapang-w-c84e2640,Terminal Palbapang (B),bus,6a86dc1a0235f477d3591718,Halte Trans Jogja - Terminal Prambanan,,110.48986020764943,-7.755608814123619,2026-08-20T10:51:06.201Z,fuzzy,0.633333,1,1
bus-transmart-maguwo-83e44d9b,Transmart Maguwo,bus,6a8da00952d86e03b51b032c,Halte Trans Jogja - Halte Transmart,,110.42021687192937,-7.783282058129885,2026-08-25T14:00:41.141Z,fuzzy,0.632000,1,1
bus-tugu-adipura-bantul-halte-2-b6a74e9c,Halte Tugu Adipura Bantul (Halte 2),bus,6a829fb54fd70be4125ce16f,Halte Tugu Adipura Bantul,,110.32701870074868,-7.8891973101476935,2026-08-17T05:44:21.130Z,fuzzy,0.735652,1,1
bus-tugu-adipura-bantul-polres-bantul-40ff2d29,Tugu Adipura Bantul (Polres Bantul),bus,6a829fb54fd70be4125ce16f,Halte Tugu Adipura Bantul,,110.32701870074868,-7.8891973101476935,2026-08-17T05:44:21.130Z,fuzzy,0.738462,1,1
bus-tvri-e-436715b2,TVRI (T),bus,6a82820238bb192425f486c2,Halte Trans Jogja - TVRI A,,110.3617426750921,-7.765335064352419,2026-08-17T03:37:38.828Z,fuzzy,0.680000,1,1
bus-tvri-e-436715b2,TVRI (T),bus,6a82835d70c999b67933de3c,Halte Trans Jogja - TVRI B,,110.36154970733827,-7.765368671949033,2026-08-17T03:43:25.340Z,fuzzy,0.680000,2,1
bus-tvri-w-05cc82e3,TVRI (B),bus,6a82820238bb192425f486c2,Halte Trans Jogja - TVRI A,,110.3617426750921,-7.765335064352419,2026-08-17T03:37:38.828Z,fuzzy,0.680000,1,1
bus-tvri-w-05cc82e3,TVRI (B),bus,6a82835d70c999b67933de3c,Halte Trans Jogja - TVRI B,,110.36154970733827,-7.765368671949033,2026-08-17T03:43:25.340Z,fuzzy,0.680000,2,1
bus-uad-ringroad-selatan-1-12450bcf,TPB UAD Ringroad Selatan 1,bus,6a8d37e352d86e03b51a8a8b,Halte UAD Ring Road Selatan A,,110.38305739882435,-7.835201499990965,2026-08-25T06:36:19.651Z,fuzzy,0.674286,1,1
bus-uad-ringroad-selatan-1-12450bcf,TPB UAD Ringroad Selatan 1,bus,6a8d35ac52d86e03b51a85d0,Halte UAD Ring Road Selatan B,,110.38316997516313,-7.834879472745257,2026-08-25T06:26:52.296Z,fuzzy,0.674286,2,1
bus-uad-ringroad-selatan-2-1cdc1ec5,TPB UAD Ringroad Selatan 2,bus,6a8d37e352d86e03b51a8a8b,Halte UAD Ring Road Selatan A,,110.38305739882435,-7.835201499990965,2026-08-25T06:36:19.651Z,fuzzy,0.674286,1,1
bus-uad-ringroad-selatan-2-1cdc1ec5,TPB UAD Ringroad Selatan 2,bus,6a8d35ac52d86e03b51a85d0,Halte UAD Ring Road Selatan B,,110.38316997516313,-7.834879472745257,2026-08-25T06:26:52.296Z,fuzzy,0.674286,2,1
bus-uin-sunan-kalijaga-e-43ed7f2c,UIN Sunan Kalijaga (Timur),bus,6a92d63852d86e03b51dd95f,Halte UIN Sunan Kalijaga A,,110.39484944411095,-7.786173028766598,2026-08-29T12:53:12.861Z,fuzzy,0.868421,1,1
bus-uin-sunan-kalijaga-e-43ed7f2c,UIN Sunan Kalijaga (Timur),bus,6a92d56952d86e03b51dd824,Halte UIN Sunan Kalijaga B,,110.39475350037242,-7.785849771517988,2026-08-29T12:49:45.573Z,fuzzy,0.868421,2,1
bus-uin-sunan-kalijaga-w-d08ce32b,UIN Sunan Kalijaga (Barat),bus,6a92d63852d86e03b51dd95f,Halte UIN Sunan Kalijaga A,,110.39484944411095,-7.786173028766598,2026-08-29T12:53:12.861Z,fuzzy,0.868421,1,1
bus-uin-sunan-kalijaga-w-d08ce32b,UIN Sunan Kalijaga (Barat),bus,6a92d56952d86e03b51dd824,Halte UIN Sunan Kalijaga B,,110.39475350037242,-7.785849771517988,2026-08-29T12:49:45.573Z,fuzzy,0.868421,2,1
bus-umy-1-990ef287,TPB UMY 1,bus,6a8aa54452d86e03b5194550,Halte UMY A,,110.32444409436187,-7.810657652078407,2026-08-23T07:46:12.979Z,fuzzy,0.613333,1,1
bus-umy-1-990ef287,TPB UMY 1,bus,6a8d308152d86e03b51a7f89,Halte UMY B,,110.32462846981775,-7.811840322546502,2026-08-25T06:04:49.765Z,fuzzy,0.613333,2,1
bus-umy-2-f4825ea1,TPB UMY 2,bus,6a8aa54452d86e03b5194550,Halte UMY A,,110.32444409436187,-7.810657652078407,2026-08-23T07:46:12.979Z,fuzzy,0.613333,1,1
bus-umy-2-f4825ea1,TPB UMY 2,bus,6a8d308152d86e03b51a7f89,Halte UMY B,,110.32462846981775,-7.811840322546502,2026-08-25T06:04:49.765Z,fuzzy,0.613333,2,1
bus-uny-colombo-n-97a5170f,UNY Colombo (U),bus,6a92db7152d86e03b51ddde5,Halte UNY Colombo,,110.38656560827559,-7.777823342371818,2026-08-29T13:15:29.237Z,fuzzy,1.000000,1,1
bus-uny-colombo-n-97a5170f,UNY Colombo (U),bus,6a8d39db52d86e03b51a8ece,Halte Jl. Colombo UNY,,110.38656902084153,-7.777819224696188,2026-08-25T06:44:43.633Z,fuzzy,0.652381,2,1
bus-upn-veteran-6a3e2bb0,Halte UPN Veteran,bus,6a82dc184fd70be4125d2627,Halte Trans Jogja - UPN Veteran Yogyakarta,,110.40806741092467,-7.760728614312441,2026-08-17T10:02:00.591Z,fuzzy,0.666667,1,1
bus-uty-glagahsari-e-dcaab61f,UTY Glagahsari (Timur),bus,6a92ccbc52d86e03b51dc541,Halte UTY Glagahsari A,,110.38845509999442,-7.8055499000184625,2026-08-29T12:12:44.718Z,fuzzy,0.826667,1,1
bus-uty-glagahsari-e-dcaab61f,UTY Glagahsari (Timur),bus,6a92ce6f52d86e03b51dc8b3,Halte UTY Glagahsari B,,110.38831021032229,-7.805633045569223,2026-08-29T12:19:59.344Z,fuzzy,0.826667,2,1
bus-uty-glagahsari-w-ea753827,UTY Glagahsari (Barat),bus,6a92ccbc52d86e03b51dc541,Halte UTY Glagahsari A,,110.38845509999442,-7.8055499000184625,2026-08-29T12:12:44.718Z,fuzzy,0.826667,1,1
bus-uty-glagahsari-w-ea753827,UTY Glagahsari (Barat),bus,6a92ce6f52d86e03b51dc8b3,Halte UTY Glagahsari B,,110.38831021032229,-7.805633045569223,2026-08-29T12:19:59.344Z,fuzzy,0.826667,2,1
bus-uty-ringroad-utara-1-d1f84e81,Portabel UTY Ringroad Utara 1,bus,6a88121d3be6880665733ccf,Halte UTY Ring Road Utara A,,110.35658642659928,-7.747408105067673,2026-08-21T08:53:49.519Z,fuzzy,0.670383,1,1
bus-uty-ringroad-utara-1-d1f84e81,Portabel UTY Ringroad Utara 1,bus,6a881274d57440d48a1f2d75,Halte UTY Ring Road Utara B,,110.35660505785461,-7.747125914016451,2026-08-21T08:55:16.143Z,fuzzy,0.670383,2,1
bus-uty-ringroad-utara-2-a1cdb21a,Portabel UTY Ringroad Utara 2,bus,6a88121d3be6880665733ccf,Halte UTY Ring Road Utara A,,110.35658642659928,-7.747408105067673,2026-08-21T08:53:49.519Z,fuzzy,0.670383,1,1
bus-uty-ringroad-utara-2-a1cdb21a,Portabel UTY Ringroad Utara 2,bus,6a881274d57440d48a1f2d75,Halte UTY Ring Road Utara B,,110.35660505785461,-7.747125914016451,2026-08-21T08:55:16.143Z,fuzzy,0.670383,2,1
bus-vokasi-ugm-e-2e702393,Vokasi UGM (T),bus,6a8cfb1f52d86e03b51a5dd9,Halte Vokasi UGM,,110.3749454685335,-7.774505145151281,2026-08-25T02:17:03.498Z,fuzzy,1.000000,1,1
bus-vokasi-ugm-w-08874eb4,Vokasi UGM (B),bus,6a8cfb1f52d86e03b51a5dd9,Halte Vokasi UGM,,110.3749454685335,-7.774505145151281,2026-08-25T02:17:03.498Z,fuzzy,1.000000,1,1
bus-westlake-1-686853be,Portabel Westlake 1,bus,6a88161e3be68806657340a3,Halte Westlake A,,110.34117041124347,-7.749276526847169,2026-08-21T09:10:54.186Z,fuzzy,0.673333,1,1
bus-westlake-1-686853be,Portabel Westlake 1,bus,6a8816c83be688066573417a,Halte Westlake B,,110.34059008339136,-7.7498131160638195,2026-08-21T09:13:44.113Z,fuzzy,0.673333,2,1
bus-westlake-2-9ab01be8,Portabel Westlake 2,bus,6a88161e3be68806657340a3,Halte Westlake A,,110.34117041124347,-7.749276526847169,2026-08-21T09:10:54.186Z,fuzzy,0.673333,1,1
bus-westlake-2-9ab01be8,Portabel Westlake 2,bus,6a8816c83be688066573417a,Halte Westlake B,,110.34059008339136,-7.7498131160638195,2026-08-21T09:13:44.113Z,fuzzy,0.673333,2,1
bus-widya-wiwaha-1-70c25809,TPB Widya Wiwaha 1,bus,6a892c78478dc3b356b73285,Halte Widya Wiwaha A,,110.3776611400803,-7.82283338362798,2026-08-22T04:58:32.808Z,fuzzy,0.757143,1,1
bus-widya-wiwaha-1-70c25809,TPB Widya Wiwaha 1,bus,6a892be252d86e03b5183957,Halte Widya Wiwaha B,,110.37752046468955,-7.822636894332774,2026-08-22T04:56:02.444Z,fuzzy,0.757143,2,1
bus-widya-wiwaha-2-c73a5779,TPB Widya Wiwaha 2,bus,6a892c78478dc3b356b73285,Halte Widya Wiwaha A,,110.3776611400803,-7.82283338362798,2026-08-22T04:58:32.808Z,fuzzy,0.757143,1,1
bus-widya-wiwaha-2-c73a5779,TPB Widya Wiwaha 2,bus,6a892be252d86e03b5183957,Halte Widya Wiwaha B,,110.37752046468955,-7.822636894332774,2026-08-22T04:56:02.444Z,fuzzy,0.757143,2,1
bus-ykpn-8f047ea0,Halte TJ YKPN,bus,6a82bca038bb192425f4d1ce,Halte TPB Trans Jogja - AA YKPN,,110.3835311019015,-7.786178490478329,2026-08-17T07:47:44.465Z,fuzzy,0.636364,1,1
