source_id,name,canonical_name,direction_code,longitude,latitude,observed_at
6a896c4052d86e03b518815e,Halte Trans Jogja - Jayakarta,jayakarta,,110.41931512329052,-7.783460391715906,2026-08-22T09:30:40.308Z
6a89703452d86e03b51884b7,Halte Portable Wirogunan di Depan KANWIL DITJENPAS DIY,wirogunan di depan kanwil ditjenpas diy,,110.37819613284728,-7.8042105882448,2026-08-22T09:47:32.081Z
6a89728752d86e03b51886cf,Halte Portable UTY di Depan Kebab Nime didekat Pegadaian,uty di depan kebab nime didekat pegadaian,,110.38839053282925,-7.805580688202369,2026-08-22T09:57:27.065Z
6a897b8752d86e03b5188d81,Halte Gedong Kuning Banguntapan di Depan Kelurahan Banguntapan,gedong kuning banguntapan di depan kelurahan banguntapan,,110.40224632750494,-7.807300441435103,2026-08-22T10:35:51.414Z
6a897f8e478dc3b356b78a98,"Halte Gedong Kuning di Depan Kehutanan, Balai Daerah Aliran Sungai Serayu Opak Progo",gedong kuning di depan kehutanan balai daerah aliran sungai serayu opak progo,,110.40109093857126,-7.8196066507820206,2026-08-22T10:53:02.626Z
6a8a3ee252d86e03b518e62b,Halte Sugiono 2 di Depan Masjid Baiturohim,sugiono 2 di depan masjid baiturohim,,110.37180150688636,-7.8151483782583995,2026-08-23T00:29:22.116Z
6a8a40b652d86e03b518e6d5,Halte SMPN11 di samping SMP N 11 Yogyakarta,smpn11 di samping smp n 11 yogyakarta,,110.35337420876624,-7.793130551220983,2026-08-23T00:37:10.659Z
6a8a440052d86e03b518e7a6,Halte Cokroaminoto SMA 1 /RS AMC Muhammadiyah di Depan RS AMC Muhammadiyah dan di seberang SMA 1 Teladan Yogyakartw,cokroaminoto sma 1 rs amc muhammadiyah di depan rs amc muhammadiyah dan di seberang sma 1 teladan yogyakartw,,110.35214274909782,-7.799412498656963,2026-08-23T00:51:12.881Z
6a8a44a50d6732db988bca0a,Halte PA Muhammadiyah di Depan Panti Asuhan Yatim Putra,pa muhammadiyah di depan panti asuhan yatim putra,,110.37598444651229,-7.816851923930486,2026-08-23T00:53:57.733Z
6a8a48bd0d6732db988bcba4,Halte KHA Dahlan Selatan di Depan Balai Kota Lama dan Masjid Attahkim Kodya Jogjakarta,kha dahlan selatan di depan balai kota lama dan masjid attahkim kodya jogjakarta,,110.36017661869442,-7.801243559504002,2026-08-23T01:11:25.426Z
6a8a48c852d86e03b518e997,Halte Widya Wiwaha 2 di Depan STIE Widya Wiwaha,widya wiwaha 2 di depan stie widya wiwaha,,110.3775313827116,-7.822642587588206,2026-08-23T01:11:36.248Z
6a8a4a850d6732db988bcd57,Halte Widya Wiwaha 1 di Depan STIE Widya Wiwaha,widya wiwaha 1 di depan stie widya wiwaha,,110.37767625974362,-7.822836023204786,2026-08-23T01:19:01.011Z
6a8a4a8852d86e03b518eb2a,Halte KHA Dahlan Utara di sebrang Balai Kota Lama dan Masjid Attahkim Kodya Yogyakarta,kha dahlan utara di sebrang balai kota lama dan masjid attahkim kodya yogyakarta,,110.36040096762889,-7.801152961181444,2026-08-23T01:19:04.369Z
6a8a4cc452d86e03b518ebde,Halte Senopati 2 di Depan Taman Pintar Yogyakarta,senopati 2 di depan taman pintar yogyakarta,,110.36717014229976,-7.801403483589382,2026-08-23T01:28:36.924Z
6a8a4f770d6732db988bd00e,Halte Sorogenen (Nitikan) di Area Pertokoan,sorogenen nitikan di area pertokoan,,110.37989161897013,-7.8248658186249145,2026-08-23T01:40:07.255Z
6a8a50c652d86e03b518eea3,Halte SMKN 5 di Depan SMKN5 Yogyakarta,smkn 5 di depan smkn5 yogyakarta,,110.3950221699996,-7.800413079704626,2026-08-23T01:45:42.017Z
6a8a538e52d86e03b518f041,Halte APMD Timur di Depan STPMD APMD Yogyakarta,apmd timur di depan stpmd apmd yogyakarta,,110.39335082850641,-7.791168291573598,2026-08-23T01:57:34.792Z
6a8a55a40d6732db988bd319,Halte Tegal Gendu 1,tegal gendu 1,,110.39183869483821,-7.826017116757498,2026-08-23T02:06:28.000Z
6a8a56f60d6732db988bd3bb,Halte Kenari 1 di Depan Fakultas Psikologi UNY dan di Sebelah Selatan Stadiun Mandala Krida,kenari 1 di depan fakultas psikologi uny dan di sebelah selatan stadiun mandala krida,,110.38323059426864,-7.7975338130852805,2026-08-23T02:12:06.641Z
6a8a5eb90d6732db988bd7f1,"Halte Hayam Wuruk Barat di Depan Taman Kanak Kanak Negeri 5 dan Dinas Pendidikan Kota Yogyakarta, serta di Sebrang Indomaret Lempuyangan",hayam wuruk barat di depan taman kanak kanak negeri 5 dan dinas pendidikan kota yogyakarta serta di sebrang indomaret lempuyangan,,110.37264715713184,-7.795611352505858,2026-08-23T02:45:13.969Z
6a8a63ab52d86e03b518f9e8,Halte Malioboro 1 di Jalan Masuk Malioboro dan di Sebrang Jogja Library Center,malioboro 1 di jalan masuk malioboro dan di sebrang jogja library center,,110.36610569761893,-7.7909053564000175,2026-08-23T03:06:19.378Z
6a8a63d60d6732db988bdba4,Halte Tegal Gendu 2,tegal gendu 2,,110.39132452910576,-7.825830130625448,2026-08-23T03:07:02.443Z
6a8a661e0d6732db988bdce1,Halte Malioboro 2 di Depan BPD DIY dan Government Tourist Information Centre,malioboro 2 di depan bpd diy dan government tourist information centre,,110.36561345027224,-7.7951730892286974,2026-08-23T03:16:46.945Z
6a8a685a0d6732db988bddf0,Halte Ngeksigondo (Diklat PU) di Depan Kantor Balai Pengembangan Kompetensi,ngeksigondo diklat pu di depan kantor balai pengembangan kompetensi,,110.39499646317802,-7.818933410592663,2026-08-23T03:26:18.276Z
6a8a69c30d6732db988bded7,Halte Sosrowijayan di Jl. Gandekan,sosrowijayan di jalan gandekan,,110.36151182576276,-7.792450662486047,2026-08-23T03:32:19.915Z
6a8a6ac352d86e03b518fd7d,Halte Ngeksigondo (Basen) di Depan Kantor Balai Pengembangan Kompetensi dan Wisma,ngeksigondo basen di depan kantor balai pengembangan kompetensi dan wisma,,110.39495622717425,-7.81913404849054,2026-08-23T03:36:35.085Z
6a8a6fe352d86e03b5190111,Halte RSI Hidayatullah di Depan RSI Hidayatullah,rsi hidayatullah di depan rsi hidayatullah,,110.38748170684397,-7.8155725125259465,2026-08-23T03:58:27.624Z
6a8a7b7e0d6732db988beec6,Halte Bus Trans Jogja - SMPN 14,bus trans jogja smpn 14,,110.35988619809541,-7.786647641096835,2026-08-23T04:47:58.052Z
6a8a7c760d6732db988bef49,Halte Trans Jogja - Samsat,samsat,,110.3598252281177,-7.787233112145842,2026-08-23T04:52:06.633Z
6a8a7e5b52d86e03b5190e6e,TPB Trans Jogja - Badran,badran,,110.35791779774598,-7.788030277687739,2026-08-23T05:00:11.546Z
6a8a80d052d86e03b51910ff,TPB Trans Jogja - Badran,badran,,110.35791779774598,-7.788030277687739,2026-08-23T05:10:40.172Z
6a8a81e052d86e03b519123c,Halte Trans Jogja - Mangkubumi 1,mangkubumi 1,,110.36683851206442,-7.784739645834847,2026-08-23T05:15:12.034Z
6a8a838c52d86e03b519137a,Halte Trans Jogja - Mangkubumi 2,mangkubumi 2,,110.36653430378118,-7.787656657012832,2026-08-23T05:22:20.804Z
6a8a88b40d6732db988bfbb8,TPB Trans Jogja - Bhayangkara,bhayangkara,,110.36208001256682,-7.799398820735533,2026-08-23T05:44:20.681Z
6a8a8a0652d86e03b5191cab,TPB Trans Jogja - Pasar Pathuk,pasar pathuk,,110.36181950219066,-7.7960169118630205,2026-08-23T05:49:58.065Z
6a8a8a110d6732db988bfe24,TPB Trans Jogja - Pasar Pathuk,pasar pathuk,,110.36181950219066,-7.7960169118630205,2026-08-23T05:50:09.201Z
6a8a8dda52d86e03b519227c,TPB Trans Jogja - Stasiun Yogyakarta,yogyakarta,,110.36179815416784,-7.789620476123076,2026-08-23T06:06:18.544Z
6a8a943c52d86e03b51929f4,Halte Mualimin B,mualimin b,,110.35223085443522,-7.808196055710137,2026-08-23T06:33:32.279Z
6a8a95930d6732db988c0ca8,Halte Mualimin A,mualimin a,,110.35101853434531,-7.807885585274818,2026-08-23T06:39:15.424Z
6a8a96810d6732db988c0e35,Halte Pasar Legi A,pasar legi a,,110.35020939084734,-7.809236124165178,2026-08-23T06:43:13.986Z
6a8a984752d86e03b5192fa5,Halte SMK Seni A,smk seni a,,110.34906199212219,-7.8145398572160065,2026-08-23T06:50:47.732Z
6a8a98ca0d6732db988c1118,Halte SMK Seni B,smk seni b,,110.34876375893134,-7.815453281198529,2026-08-23T06:52:58.919Z
6a8a9a2252d86e03b519321f,Halte SMAN 1 Kasihan A,sman 1 kasihan a,,110.34826419609499,-7.818373736802727,2026-08-23T06:58:42.634Z
6a8a9a560d6732db988c1345,Halte SMAN 1 Kasihan B,sman 1 kasihan b,,110.34830701861085,-7.818361569579275,2026-08-23T06:59:34.524Z
6a8a9be30d6732db988c14e9,Halte Madukismo A,madukismo a,,110.34433683923811,-7.828836462463684,2026-08-23T07:06:11.161Z
6a8a9c300d6732db988c1637,Halte Madukismo B,madukismo b,,110.34431796919921,-7.82865653705754,2026-08-23T07:07:28.821Z
6a8a9e6b0d6732db988c19cf,Halte Simpang Diklat DIY A,simpang diklat diy a,,110.33250482677738,-7.828828712232749,2026-08-23T07:16:59.269Z
6a8a9f3052d86e03b51939af,Halte Simpang Diklat DIY B,simpang diklat diy b,,110.33161554283595,-7.828543723227213,2026-08-23T07:20:16.286Z
6a8aa00152d86e03b5193ab9,Halte Lapangan Kasihan B,lapangan kasihan b,,110.32900155608331,-7.826207698705673,2026-08-23T07:23:45.770Z
6a8aa0b252d86e03b5193b64,Halte Lapangan Kasihan A,lapangan kasihan a,,110.3281332194357,-7.825076875431506,2026-08-23T07:26:42.256Z
6a8aa2870d6732db988c21e1,Halte Universitas Alma Ata,universitas alma ata,,110.32421513238114,-7.817894228385825,2026-08-23T07:34:31.685Z
6a8aa31b0d6732db988c22e5,Halte Tamantirto B,tamantirto b,,110.32434806009513,-7.816077557091802,2026-08-23T07:36:59.894Z
6a8aa44052d86e03b519432d,Halte Tamantirto A,tamantirto a,,110.32423990788902,-7.814417774796313,2026-08-23T07:41:52.710Z
6a8aa54452d86e03b5194550,Halte UMY A,umy a,,110.32444409436187,-7.810657652078407,2026-08-23T07:46:12.979Z
6a8aa8c20d6732db988c2ee6,Halte BPD Gamping,bpd gamping,,110.31877570245945,-7.801671229224345,2026-08-23T08:01:06.844Z
6a8aa9d50d6732db988c3145,Halte PKU Gamping,pku gamping,,110.31675772304908,-7.8019053630189745,2026-08-23T08:05:41.379Z
6a8aaaab0d6732db988c32ce,Halte Park and Ride Gamping,park and ride gamping,,110.31510380107005,-7.802371471196194,2026-08-23T08:09:15.593Z
6a8abfd40d6732db988c587d,Bus Stop Trans Jogja - Indogrosir,indogrosir,,110.36238089063244,-7.750937298556053,2026-08-23T09:39:32.287Z
6a8b9c3f52d86e03b519ba50,Halte Susteran Jetis (A.M. Sangaji Timur),susteran jetis a m sangaji timur,,110.36800871983917,-7.775795579487905,2026-08-24T01:19:59.378Z
6a8ba06ba4262ae1033d0891,Halte Portabel Trans Jogja,trans jogja,,110.36649580646275,-7.777833012319633,2026-08-24T01:37:47.192Z
6a8ba24b52d86e03b519bec8,Halte Jend. Sudirman (Santika),jend sudirman santika,,110.36882439062049,-7.7827849512265175,2026-08-24T01:45:47.760Z
6a8ba3eca4262ae1033d0aed,Halte Sudirman Bumiputera,sudirman bumiputera,,110.36955864583643,-7.782965837983895,2026-08-24T01:52:44.082Z
6a8ba64f52d86e03b519bfcf,Halte TJ Diponegoro,diponegoro,,110.36255287491576,-7.782872521318353,2026-08-24T02:02:55.347Z
6a8ba82fa4262ae1033d0be2,Halte SMP N 14,smp n 14,,110.3598915994072,-7.786639735892905,2026-08-24T02:10:55.552Z
6a8bab13a4262ae1033d0c6b,Halte TJ Mangkubumi 1,mangkubumi 1,,110.36684580652371,-7.784746410935341,2026-08-24T02:23:15.229Z
6a8bac5fa4262ae1033d0d42,Halte TJ Mangkubumi 2,mangkubumi 2,,110.3665164836438,-7.787650230803976,2026-08-24T02:28:47.532Z
6a8c3bdb52d86e03b51a2c5e,Halte Taksi Jalan P.Mangkubumi,taksi jalan p mangkubumi,,110.36701426442198,-7.783548753631777,2026-08-24T12:40:59.942Z
6a8c457252d86e03b51a39d3,Halte TJ Mangkubumi 1,mangkubumi 1,,110.36683935985099,-7.784749271429504,2026-08-24T13:21:54.789Z
6a8ceff1eca288692ef36913,Halte RS Sardjito Barat,rs sardjito barat,,110.37420361014381,-7.767887440982534,2026-08-25T01:29:21.840Z
6a8cf0f7eca288692ef36a11,Halte RS Sardjito Timur,rs sardjito timur,,110.37421955581817,-7.767908992696846,2026-08-25T01:33:43.116Z
6a8cf2aceca288692ef36aa9,Halte MM UGM - Depan ATM BNI,mm ugm depan atm bni,,110.3770802220306,-7.76505529366294,2026-08-25T01:41:00.312Z
6a8cf35c52d86e03b51a595f,Halte Biologi UGM,biologi ugm,,110.3767941399006,-7.765264836068539,2026-08-25T01:43:56.563Z
6a8cf57152d86e03b51a5a67,Halte FKG UGM A,fkg ugm a,,110.37520499526164,-7.771397214324622,2026-08-25T01:52:49.314Z
6a8cf67ceca288692ef36cd9,Halte FKG UGM B,fkg ugm b,,110.37534514299637,-7.771510215591562,2026-08-25T01:57:16.428Z
6a8cf95352d86e03b51a5c10,Halte Kopma UGM,kopma ugm,,110.37513742326371,-7.774292469348211,2026-08-25T02:09:23.903Z
6a8cfb1f52d86e03b51a5dd9,Halte Vokasi UGM,vokasi ugm,,110.3749454685335,-7.774505145151281,2026-08-25T02:17:03.498Z
6a8d00b0eca288692ef3728a,Halte Cik Di Tiro,cik di tiro,,110.37512734006174,-7.782377312450095,2026-08-25T02:40:48.132Z
6a8d030852d86e03b51a6199,Halte DR. Yap,dr yap,,110.37518791008392,-7.781194844807317,2026-08-25T02:50:48.266Z
6a8d045352d86e03b51a6286,Halte SMPN 1,smpn 1,,110.37587764703159,-7.777893155394906,2026-08-25T02:56:19.376Z
6a8d05a3eca288692ef3754c,Halte RS Panti Rapih,rs panti rapih,,110.37576845816852,-7.77756971391652,2026-08-25T03:01:55.506Z
6a8d081852d86e03b51a643e,Halte Kosudgama,kosudgama,,110.37864509142526,-7.776162838724844,2026-08-25T03:12:24.423Z
6a8d0a83eca288692ef377ee,Halte RS Panti Rapih,rs panti rapih,,110.37822992213239,-7.776234113554651,2026-08-25T03:22:43.253Z
6a8d0e9c52d86e03b51a67b9,Halte TPB Teknik UGM 2 (Selatan),teknik ugm 2,S,110.3745721416305,-7.764267293478937,2026-08-25T03:40:12.101Z
6a8d0f6152d86e03b51a6841,HalteTPB Teknik UGM 1 (Utara),haltetpb teknik ugm 1,N,110.37472961354655,-7.7641003755050235,2026-08-25T03:43:29.685Z
6a8d2d6deca288692ef38ec7,Halte Perumahan Nogotirto,perumahan nogotirto,,110.33618856231715,-7.763668578125316,2026-08-25T05:51:41.604Z
6a8d308152d86e03b51a7f89,Halte UMY B,umy b,,110.32462846981775,-7.811840322546502,2026-08-25T06:04:49.765Z
6a8d35ac52d86e03b51a85d0,Halte UAD Ring Road Selatan B,uad ring road selatan b,,110.38316997516313,-7.834879472745257,2026-08-25T06:26:52.296Z
6a8d37e352d86e03b51a8a8b,Halte UAD Ring Road Selatan A,uad ring road selatan a,,110.38305739882435,-7.835201499990965,2026-08-25T06:36:19.651Z
6a8d38c9eca288692ef39f38,Halte Depan UNY,depan uny,,110.38747669999998,-7.77783,2026-08-25T06:40:09.422Z
6a8d399552d86e03b51a8e6c,Halte Simpang Wojo,simpang wojo,,110.37376259705007,-7.8363931103692295,2026-08-25T06:43:33.941Z
6a8d39db52d86e03b51a8ece,Halte Jl. Colombo UNY,jalan colombo uny,,110.38656902084153,-7.777819224696188,2026-08-25T06:44:43.633Z
6a8d3c3052d86e03b51a9270,Halte Druwo A,druwo a,,110.36646357747759,-7.833864879801714,2026-08-25T06:54:40.657Z
6a8d3c84eca288692ef3a5ff,Halte Druwo B,druwo b,,110.36666430409952,-7.833556389829525,2026-08-25T06:56:04.556Z
6a8d3e30eca288692ef3a8fc,Halte Jogokariyan A,jogokariyan a,,110.36772397957435,-7.8238401652126015,2026-08-25T07:03:12.109Z
6a8d3ec1eca288692ef3a988,Halte Jogokariyan B,jogokariyan b,,110.36784165747628,-7.823252720892327,2026-08-25T07:05:37.436Z
6a8d417b52d86e03b51a99d5,Halte Jokteng Wetan,jokteng wetan,,110.36709247629614,-7.814695699174138,2026-08-25T07:17:15.882Z
6a8d43e8eca288692ef3b00c,Halte SMAN 7,sman 7,,110.35824780362691,-7.813510559506541,2026-08-25T07:27:36.885Z
6a8d470c52d86e03b51aa113,Halte Pasar Serangan A,pasar serangan a,,110.3542366775277,-7.801076533486338,2026-08-25T07:41:00.993Z
6a8d487eeca288692ef3b4d2,Halte Pasar Serangan B,pasar serangan b,,110.35311920594921,-7.801045324399098,2026-08-25T07:47:10.285Z
6a8d49f652d86e03b51aa44c,Halte SMAN 1 A,sman 1 a,,110.35215644875063,-7.799414141999378,2026-08-25T07:53:26.421Z
6a8d4afa52d86e03b51aa51f,Halte SMAN 1 B,sman 1 b,,110.35227795601219,-7.799004716356819,2026-08-25T07:57:46.133Z
6a8d4cbc52d86e03b51aa790,Halte SMPN 11,smpn 11,,110.35336727286722,-7.793053560897515,2026-08-25T08:05:16.163Z
6a8d4dbb52d86e03b51aa8ae,Halte Saudagaran,saudagaran,,110.35353826170126,-7.792417567752096,2026-08-25T08:09:31.004Z
6a8d6eb952d86e03b51ac23f,Halte Trans Jogja - Halte Terminal Giwangan,terminal giwangan,,110.39183977163486,-7.834127418517099,2026-08-25T10:30:17.563Z
6a8d7398eca288692ef3da8b,HALTE TAKSI URIP SUMOHARJO,taksi urip sumoharjo,,110.38428667127943,-7.783115407637396,2026-08-25T10:51:04.586Z
6a8d73baeca288692ef3dad8,Halte Trans Jogja - Halte XT Square (Pusat Seni Kerajinan Yogyakarta) an,xt square pusat seni kerajinan yogyakarta an,,110.38593379147761,-7.816232933352296,2026-08-25T10:51:38.034Z
6a8d757252d86e03b51ac7f6,HALTE SUDIRMAN BETHESDA,sudirman bethesda,,110.37786262137291,-7.783064172792365,2026-08-25T10:58:58.622Z
6a8d77b552d86e03b51acbf3,HALTE TJ CIK DI TIRO 2,cik di tiro 2,,110.37518200888871,-7.78119792960976,2026-08-25T11:08:37.384Z
6a8d799852d86e03b51acfac,HALTE SMPN 1 YOGYAKARTA,smpn 1 yogyakarta,,110.37573404625363,-7.777552952341509,2026-08-25T11:16:40.317Z
6a8d7e2452d86e03b51adbe2,Halte Jlagran stasiun Tugu,jlagran stasiun tugu,,110.36186320559472,-7.789706112181804,2026-08-25T11:36:04.591Z
6a8d90f552d86e03b51af343,Halte Mangkubumi 2 deoan Grand Zuri,mangkubumi 2 deoan grand zuri,,110.36652305428845,-7.7876531972966205,2026-08-25T12:56:21.339Z
6a8da00952d86e03b51b032c,Halte Trans Jogja - Halte Transmart,transmart,,110.42021687192937,-7.783282058129885,2026-08-25T14:00:41.141Z
6a8e78f452d86e03b51b44d5,Halte Santren B,santren b,,110.39233672460091,-7.765872802964594,2026-08-26T05:26:12.004Z
6a8e970046690fc6c68d9f71,Halte Sanata Dharma,sanata dharma,,110.38929278399246,-7.775092965334977,2026-08-26T07:34:24.519Z
6a8e9ac146690fc6c68da2e3,Halte Plaza UNY,plaza uny,,110.38906775739389,-7.775019362075398,2026-08-26T07:50:25.686Z
6a8e9c3b52d86e03b51b5e70,Halte Pasar Demangan,pasar demangan,,110.38846776345031,-7.779400709828366,2026-08-26T07:56:43.934Z
6a8e9da652d86e03b51b5faa,Halte RRI Gejayan,rri gejayan,,110.38832712418196,-7.779318853852615,2026-08-26T08:02:46.495Z
6a8e9ebc52d86e03b51b605d,Halte Samirono,samirono,,110.38769878188862,-7.777673102611914,2026-08-26T08:07:24.417Z
6a8edc3b52d86e03b51b9e7e,Halte Trans Jogja - Halte RRU Kentungan,rru kentungan,,110.38472856675907,-7.756059639836536,2026-08-26T12:29:47.965Z
6a8ee08652d86e03b51ba5d2,Halte Trans Jogja - Halte Terminal Condongcatur,terminal condongcatur,,110.3958987657677,-7.756704954686867,2026-08-26T12:48:06.486Z
6a8fcdd05148674129bac313,HALTE TJ SMPN 5 YOGYAKARTA,smpn 5 yogyakarta,,110.37527069999999,-7.7871872,2026-08-27T05:40:32.699Z
6a902bfc52d86e03b51c3e10,Halte Pakem di Malam Hari,pakem di malam hari,,110.4202695737306,-7.66674722554005,2026-08-27T12:22:20.098Z
6a90f1c652d86e03b51c7896,Halte Katamso 2,katamso 2,,110.36915890069764,-7.802704031328503,2026-08-28T02:26:14.006Z
6a91863952d86e03b51d0b68,Halte TransJogja Kosudgama,transjogja kosudgama,,110.37864632376045,-7.776138860234752,2026-08-28T12:59:37.950Z
6a92c82652d86e03b51dbb4a,Halte Wonocatur,wonocatur,,110.40645039690395,-7.798686441635368,2026-08-29T11:53:10.481Z
6a92ccbc52d86e03b51dc541,Halte UTY Glagahsari A,uty glagahsari a,,110.38845509999442,-7.8055499000184625,2026-08-29T12:12:44.718Z
6a92ce6f52d86e03b51dc8b3,Halte UTY Glagahsari B,uty glagahsari b,,110.38831021032229,-7.805633045569223,2026-08-29T12:19:59.344Z
6a92d19952d86e03b51dd0d3,Halte APMD A,apmd a,,110.39334560001697,-7.791127300004874,2026-08-29T12:33:29.848Z
6a92d25052d86e03b51dd248,Halte APMD B,apmd b,,110.39322270000002,-7.7916055,2026-08-29T12:36:32.216Z
6a92d56952d86e03b51dd824,Halte UIN Sunan Kalijaga B,uin sunan kalijaga b,,110.39475350037242,-7.785849771517988,2026-08-29T12:49:45.573Z
6a92d63852d86e03b51dd95f,Halte UIN Sunan Kalijaga A,uin sunan kalijaga a,,110.39484944411095,-7.786173028766598,2026-08-29T12:53:12.861Z
6a92d9d852d86e03b51ddbd2,Halte Samirono,samirono,,110.38753936487592,-7.77771952559074,2026-08-29T13:08:40.940Z
6a92db7152d86e03b51ddde5,Halte UNY Colombo,uny colombo,,110.38656560827559,-7.777823342371818,2026-08-29T13:15:29.237Z
6a93860152d86e03b51e2b1d,"Halte Park And Ride Trans Jogja Ambarketawang, Gamping",park and ride trans jogja ambarketawang gamping,,110.31473867782381,-7.802368070171852,2026-08-30T01:23:13.248Z
6a9392d352d86e03b51e30da,Halte Among Rogo B,among rogo b,,110.38488776011417,-7.798469504272177,2026-08-30T02:17:55.669Z
6a93933052d86e03b51e3201,Halte Among Rogo A,among rogo a,,110.38480921147521,-7.798480522216252,2026-08-30T02:19:28.305Z
6a93942452d86e03b51e3379,Halte Dr. Sutopo Kota Barat,dr sutopo kota barat,,110.37774892838047,-7.79567313411313,2026-08-30T02:23:32.817Z
6a939468dc237a3a8a7a0bf6,Halte SMP Kanisius Gayam Timur,smp kanisius gayam timur,,110.37780935550774,-7.7956066832174855,2026-08-30T02:24:40.008Z
6a939556dc237a3a8a7a0c23,Halte Mandala Krida A,mandala krida a,,110.38302820038325,-7.797559578633297,2026-08-30T02:28:38.200Z
6a9395eedc237a3a8a7a0c75,Halte Mandala Krida B,mandala krida b,,110.38315090002288,-7.797483000027199,2026-08-30T02:31:10.972Z
6a93990852d86e03b51e35da,Halte SMKN 5 Yogyakarta A,smkn 5 yogyakarta a,,110.39492900001528,-7.800390400018401,2026-08-30T02:44:24.149Z
6a939a08dc237a3a8a7a0f12,Halte SMKN 5 Yogyakarta B,smkn 5 yogyakarta b,,110.39511847740226,-7.8004449870092145,2026-08-30T02:48:40.489Z
6a939c2052d86e03b51e3909,Halte Gembira Loka B,gembira loka b,,110.39890006084181,-7.8021697986454654,2026-08-30T02:57:36.272Z
6a939db0dc237a3a8a7a12dd,Halte Gembira Loka A,gembira loka a,,110.40007064518875,-7.80223291459842,2026-08-30T03:04:16.970Z
6a939f8952d86e03b51e3c50,Halte Banguntapan B,banguntapan b,,110.40221110000465,-7.807193699990009,2026-08-30T03:12:09.766Z
6a93a0cf52d86e03b51e3cc6,Halte Banguntapan A,banguntapan a,,110.40213096663405,-7.807751920699857,2026-08-30T03:17:35.706Z
6a93a3aadc237a3a8a7a1649,Halte Gambiran B,gambiran b,,110.39090624605723,-7.817090693396565,2026-08-30T03:29:46.813Z
6a93a40452d86e03b51e3e65,Halte Gambiran A,gambiran a,,110.39098195776171,-7.8169272310724836,2026-08-30T03:31:16.771Z
6a93d62f52d86e03b51e6191,Halte Jurug 2 (Dekat Solo Safari),jurug 2 dekat solo safari,,110.37796639999999,-7.7667227,2026-08-30T07:05:19.102Z
